start,end,text
6575.76,6585.360000000001,"Python, there is a key, that is like the name, the exact name of the word and there is a value,"
6585.360000000001,6591.120000000001,"that is like the meaning of the word, it exactly function like objects like Nareesh saying,"
6591.120000000001,6597.04,"like there is a one object, that objects store some value, then there is another object,"
6597.04,6602.0,"and the other object also store some value, okay, Nareesh, it is similar to that, dictionary"
6602.56,6610.8,"function like that only, no one important thing, one very important thing, that key is, key is"
6610.8,6622.72,"always unique, key is always unique, duplicate keys are not allowed, duplicate keys are not allowed,"
6623.68,6630.8,"but if you duplicate keys, Python will not give an error, rather giving an error, it will take the"
6630.8,6638.400000000001,"last given key, okay, it will take the last given key, now values, what about values, values can be"
6638.400000000001,6644.16,"duplicate, okay, understand this very important thing, okay, guys, I hope you are getting it,"
6644.72,6649.6,"I hope you are getting it what dictionary is, dictionary is like a real life dictionary, where"
6649.84,6657.92,"the elements are stored in key value pairs, keys like the name of the word and the values like the"
6657.92,6661.84,"meaning of the word, okay, when you want to fetch the meaning, first you have to go to the"
6661.84,6666.400000000001,"particular key or particular word, only then you will get the meaning of that particular word,"
6666.400000000001,6672.240000000001,"okay, then the very important thing is that the key or the name of the word should always be unique,"
6672.240000000001,6678.72,"it can never be duplicate, but the values that key store, it can be duplicate, now one more"
6678.72,6686.240000000001,"question you guys can ask me is that if we give 2 or 3 keys, let us say you have given 3 keys,"
6686.240000000001,6694.08,"and the name of the 3 keys are all honor, okay, all the 3 keys name is honor, but all the 3 keys"
6694.08,6700.400000000001,"whole different values, 3 keys are having different values, but the names are same, that is honor,"
6700.400000000001,6707.76,"honor and honor, then will it give an error, will it give an error, even if the keys name is same,"
6707.76,6711.76,"no, it will not give an error, it will take the last given key, correct,"
6711.76,6717.360000000001,"now you are, of the way you exactly correct, it will take the last given key, okay,"
6718.08,6723.04,"this is what happens in dictionary, quickly let me declare dictionary, you will understand"
6723.04,6732.64,"how it is storing key value pairs, I will give an example of cricket, let us just take example of"
6733.12,6740.8,"cricket, now this is the how we declare dictionary, see, I will write let us just say such and,"
6741.6,6746.320000000001,"such and is a key, I will make such and as key, inside such and I will store the element,"
6746.320000000001,6754.0,"let us say here he has got a century, and again you can go for anyone, ganguly or"
6754.24,6762.96,"and he has stored the element, let us just say 80 runs, also a comma here,"
6765.92,6777.04,"again comma, near the name, draw it, right, for the will also store let us just say 86,"
6777.84,6782.08,"and the elements I am storing, one more let us just take, let us just say Gambir,"
6784.72,6793.04,"and here is scored 94, okay, you want Virat also, okay, I will just do Virat 2,"
6795.12,6801.84,"and let us just say Virat has also scored a century, century, okay,"
6802.56,6810.0,"okay, 200, no issues, no issues, okay, 200, let us give 250, okay, I will give 250, not"
6810.0,6818.0,"for, I will give 250, okay, okay, what, so what is happening, what is happening, okay, test"
6818.0,6822.32,"maths, okay, it is like a test maths, okay, no issues, I just like a test maths, so Virat has"
6822.32,6830.400000000001,"scored a century, okay, no issues, so what is happening here is, okay, I missed MSD, I missed MSD,"
6830.4,6835.36,"okay, I missed MSD, okay, okay, I can never miss Dhoni,"
6838.24,6844.48,"like this is Dhoni, I scored 120 runs, okay, now, now quickly move, get back to a topic, okay,"
6845.44,6849.44,"okay, okay, okay, okay, okay, guys, you are making it complex for me,"
6850.08,6854.4,"I will wait, how, again, see there are a lot of famous players, that is why I do not want to take"
6854.48,6861.839999999999,"real life examples like this, like this, say Rohit has scored 150, okay, okay, guys, now, understand,"
6862.4,6867.92,"what is happening is, these are the key, these are keys and these are the values, okay,"
6867.92,6872.16,"Ravinder, are you asking something, Ravinder, are you asking, okay, Rohit, okay, I have taken"
6872.16,6878.0,"Rohit also, okay, and where Ravinder, I took Rohit also, okay, I have bit workspins, okay,"
6878.08,6882.96,"now, quickly understand that, what the actual functionalities we implement it is,"
6883.68,6889.84,"we have these keys, these are the keys and these are the values, these keys are holding,"
6889.84,6896.16,"get in my point, such in is the key and 100 is the value that such in is holding,"
6896.16,6901.92,"then we have Ganguly Ganguly is again a different key and his holding a value of 80,"
6901.92,6906.88,"this is how a dictionary function, if I write here, if I run this, simply write,"
6908.88,6918.96,"we will get a dictionary, we will get a dictionary, see, different, all are different, now,"
6919.52,6925.76,"one more thing, one more thing, what I told you is that regarding keys, keys are always unique,"
6925.76,6932.16,"what if I write here, what if I write, copy this entire thing,"
6932.72,6941.44,"when do we see, or in this only I will change something, in this only I will change something,"
6941.44,6948.24,"I will again write, just say, Dravid, okay, and I will write here,"
6950.0,6962.0,"let's just say 90, okay, now, see, Dravid is only taking 90, it is not taking"
6962.0,6968.32,"86, now the value of Dravid is the last given input that is 90, I told you, right,"
6968.32,6974.32,"for key, the last if there are multiple keys with the same name that is duplicate key,"
6974.32,6982.56,"then the last given key will be taken, okay, okay, now Ashis is asking sir, we are specifying key in"
6984.16,6988.24,"because it is string, yeah, yeah, yeah, yeah, correct, correct, correct, correct, correct, correct,"
6988.24,6990.72,"correct, yeah, Ashis, you are exactly correct,"
6992.56,7002.88,"okay, now, now, I hope you are getting how keys can never be duplicates,"
7007.2,7011.76,"but yeah, you can give, you can give, you can give, it is up to you, how you want to specify,"
7011.76,7016.08,"it is up to you, how you want to specify, and what particular type of values you want,"
7016.08,7021.92,"okay, it is up to you, it is up to you, right, it is up to us, I want it, it is I string format,"
7021.92,7027.2,"that is why I took the names, I wanted the names of the player, right, and we give name by string,"
7027.2,7035.6,"right, by default string is nothing but a, but a combination of characters, now, now, understand,"
7035.6,7039.5199999999995,"now, understand how you access the elements, quickly just understand in a minute,"
7040.240000000001,7046.72,"how you access the elements of the key, okay, simply a right print,"
7048.8,7061.84,"and I will write layer, and simply write here, the name of come the, or be r, okay,"
7062.08,7071.76,"I simply run this, and I get the values, this is the key, this is the key, and this is the value"
7071.76,7077.76,"that we get, okay, this is the key, Virat is the key, and the values to 50, that Virat had"
7077.76,7084.32,"scored to 50 runs, okay, this is a value that this particular key is holding, you can access any key"
7084.32,7091.52,"like that, okay, also, also, if you want to update an element, you can update, you can directly assign"
7091.52,7096.400000000001,"equal to like the list in, in the list you are changing, in the same way you can update,"
7097.4400000000005,7103.84,"as she's similar to a list, similar, no, no, yeah, similar, but similar, but the main differences,"
7103.84,7108.96,"in list you can have duplicate element, but in keys, you cannot have duplicate, list can be"
7108.96,7113.76,"duplicates, in list you can have duplicate element, but inside a key, you cannot have duplicate"
7113.76,7118.080000000001,"elements, okay, I have, this is clear to you, now, quickly move on to functions, function is"
7118.08,7124.72,"very important, right, function, it will hardly take 10 minutes, but it's very important, functions,"
7126.16,7132.96,"okay, understand what function basically is, okay, function is like an inbuilt method, function"
7132.96,7138.8,"is like an inbuilt method, okay, you want to repeat certain tasks, okay, function is basically"
7138.8,7144.16,"used when, when you want to repeat certain tasks in your code, for that thing, you will not"
7144.24,7150.4,"write the code multiple times, you can simply write one code and call it multiple times, okay,"
7151.2,7157.44,"okay, simply write one code and call it multiple times, and that is how exactly, function is working,"
7157.44,7162.96,"okay, I just quickly define a code, okay, now, let us say you have number one that is 50,"
7164.08,7170.96,"and you have number two that is 60, and you want to add those code numbers, and you want to,"
7171.04,7178.08,"so what, normally what we do is, we can simply do like this also, print number one plus number two,"
7178.08,7182.32,"or you can create a new variable installed the values, or you can do like this also,"
7183.52,7188.0,"this is a normal way that we do, right, so this is a normal way that we do, but"
7189.84,7196.08,"what we can do is create a function also, we can create dev, dev is the keyword that we use for"
7196.16,7201.6,"declaring a function, dev, okay guys, understand that, dev is the keyword that we use for declaring a"
7201.6,7206.8,"function, we will write dev, we will give some function name, we will write add, the function name is"
7206.8,7213.2,"add, this is the function name, then we will write the parameter, the first parameter is number one,"
7213.2,7217.6,"the second parameter is number two, you can give and parameters of the choice, it is up to you,"
7217.68,7229.76,"how much parameter do you want to give, now what I will do is, print number one plus number two,"
7230.96,7233.92,"or you can write return number one plus number, it is up to you,"
7235.6,7243.360000000001,"why go down, and here I will write add, I will call this function, this is how we call this function,"
7243.36,7248.32,"I will write add, then I want to add what values, let us just say I want to add four and five,"
7249.44,7257.12,"then I run this, the output is nine, how is working, again I will tell you why, I will repeat again,"
7257.12,7265.04,"see, function is nothing, but it is like a to do repeated task, let us say you want to add"
7265.759999999999,7270.48,"numbers in your code, so for that you have to repeat that task multiple number of time, you have"
7270.639999999999,7276.48,"to write that code multiple number of times, rather than doing that what you can do is, you can do is"
7276.48,7282.0,"simply create a function, and just call their function multiple times, simply create a function,"
7282.0,7288.0,"a block of code, and every time you want the same functionalities, you can simply call that block"
7288.0,7294.24,"of code as simple as that, so function is very very important, you should create 10, create 5, 10"
7294.719999999999,7300.719999999999,"function by yourself, and you will be getting the point, I have simply created an addition function,"
7300.719999999999,7305.599999999999,"which adds, which takes two parameters, you can take five parameters also, it is up to you,"
7305.599999999999,7311.84,"how much parameters you want, then you can simply what I did, I printed an output, that is add those"
7311.84,7317.36,"numbers inside the functions, and then I called the function by the function name, the function name"
7317.36,7323.5199999999995,"was what, the function name was add, I called the function name, and simply I given the values that I"
7323.6,7331.4400000000005,"wanted to execute that were 4 and 5, and I got the output as 9, I will write one more code,"
7333.200000000001,7338.320000000001,"you can do this also, I will write one more code, quickly I will write one more code, and you"
7338.320000000001,7347.200000000001,"will be able to get the concept, in the place of this, you can write this all,"
7353.6,7364.4800000000005,"both works fine, both works fine, but return is a better method, return is with return method,"
7364.4800000000005,7370.72,"whatever values are getting, you can use it later also, with return method whatever values"
7370.72,7375.6,"are you are getting, you can use later also, but using print, it will directly print on the"
7375.6,7382.400000000001,"console, and you will not be able to use the values that are on, this is the basic difference between"
7382.48,7388.639999999999,"print and return, now one more thing, one more code quickly, and you will be able to get what"
7388.639999999999,7397.12,"function basically is, I will simply write greed, okay, this is a new function I am creating,"
7397.12,7400.96,"and the name of function is greed, this is a default syntax for creating a function dev,"
7401.839999999999,7407.44,"the function name is greed, inside this I am getting a parameter name, I have only given one parameter,"
7407.44,7411.36,"this time I only wanted to give one parameter, you can give any parameter of your child,"
7412.0,7418.0,"I will write print, I will simply write my name is,"
7424.88,7430.32,"hello, my name is, and here you can give anything,"
7431.599999999999,7437.5199999999995,"for a mass, base, name, okay, this is a function that I have created, small function that I have"
7437.6,7443.200000000001,"I will simply write here greed, every time I want to run this function, I will simply write greed,"
7443.200000000001,7452.72,"you can give any name, let us give un-over-a-z, okay, un-over, again I will call the same function,"
7452.72,7456.96,"I will not, I am not writing the same thing multiple time, I am simply calling the function,"
7456.96,7463.92,"I can give cool deep name here, okay, again I can go down, again I will call the function,"
7463.92,7468.72,"again I will, I am just calling, see you can see that I am not writing hello, my name is,"
7468.72,7475.04,"I am simply calling the function multiple time, and it is there, again you can give any name,"
7475.04,7481.4400000000005,"it is up to you what you want, as she says there, okay, I am simply calling my function,"
7481.4400000000005,7487.12,"every time I run it, I simply get my function, okay, this is how my code works,"
7487.28,7497.04,"okay, you can see hello, my name is, un-over, you are getting different, you are not writing hello,"
7497.04,7502.24,"my name is, un-over, hello, my name is, is hello, my name is, simply you are calling the function,"
7502.24,7506.5599999999995,"simply calling the function by function name, and you are getting the output, okay,"
7507.12,7513.04,"at my point how, what function basically is, guys, getting my point by function basically is,"
7513.2,7520.0,"to repeat certain tasks in a code, you simply write one code and simply call it multiple times,"
7520.0,7525.5199999999995,"okay, this is what function is, this is how function basically works, and this is how function"
7525.5199999999995,7532.32,"basically is, to repeat certain tasks in our code, to do the same task if you want to do multiple"
7532.32,7537.44,"time, you will create, do it one time and simply call it multiple number time, other people,"
7537.839999999999,7543.679999999999,"the people, I hope you are able to get it, what function basically is, other people,"
7544.639999999999,7551.04,"okay, okay, okay, nice, nice, now quickly guys, quickly I give you, I give you a few questions to do,"
7551.04,7556.32,"yesterday, now give me quickly the code for that, okay, nourish, okay, nourish, nourish,"
7556.32,7559.36,"I will have a phone while look, nourish, okay, I will have a phone while look, okay, nourish,"
7560.08,7565.599999999999,"while look is nothing, while look is nothing, but it is used for, it is used when,"
7566.160000000001,7572.4800000000005,"first you should know it is used when, while look is basically used when we do not know the number"
7572.4800000000005,7578.160000000001,"of iteration to be performed, while look is used when we do not know the number of iteration to"
7578.160000000001,7584.240000000001,"be performed, and this is the basic difference for look and while look inside for look, you know the"
7584.240000000001,7589.84,"number of iterations because they are fixed, but in a while look you can have infinite values also,"
7590.8,7596.4800000000005,"okay, nourish, understand that with a while look, you can have infinite values also, but"
7597.04,7603.04,"with all you, you cannot accomplish the same, this is the basic difference to involve while look"
7603.04,7608.0,"and follow, understand that you can implement the same functionalities using while look also"
7608.0,7614.08,"and follow also, most of the functionalities, you can have in both of the same are same, but the"
7614.08,7619.12,"mean difference between while look and follow is that, in follow the number of iterations is"
7619.2,7625.04,"already known to you, it is already fixed, but in while look you do not know the exact number"
7625.04,7630.48,"of iteration, you need to perform, and this is the basic difference in while look and follow,"
7630.48,7634.48,"guys, now quickly give me the course for the course that I gave you yesterday quickly,"
7635.76,7640.48,"okay, Vignesh has seen me the first code, check if a number is given up because I will take your"
7640.48,7645.04,"course only, I will take because I do not have cat must time right, quickly take your course,"
7645.04,7649.12,"Vignesh your code is exactly correct, I am not, let me check your code, okay,"
7649.12,7654.56,"input into the number, okay, I am not not, for the first question your code is exactly correct,"
7654.56,7658.88,"this was the homework question right, this was a practice question,"
7660.64,7665.04,"I give you yesterday, okay, it is absolutely correct,"
7669.6,7673.84,"it is 24 I am entering, okay, even, correct,"
7675.68,7681.28,"you can take different ways to do it, now, Aman has been a bit differently, I take Aman's code to,"
7682.0,7689.44,"I see, now, who was that, Vignesh, right, Vignesh has used the formatted string, Vignesh has used"
7689.44,7694.72,"the formatted string and Aman has done directly, both are, okay, both are correct, again if I write"
7694.72,7699.92,"here 24, I will get the out of that, it is done, even number, both are correct, both are"
7699.92,7707.36,"are totally correct, now, I will go down, I will move to the next question, Vignesh has sent"
7707.36,7714.4800000000005,"to check if a number is, okay, Vignesh, I will take your code again, okay, give me a minute, give me a minute,"
7720.32,7725.68,"you have to check if a number is prime or, no, no, okay, this is even or not, okay,"
7726.240000000001,7732.96,"not this one, not this one, not this one, I took this one, I want to see if I check if a number is"
7732.96,7743.4400000000005,"prime or composite, yeah, now it is okay, I run this and if I check for 9, 9 is prime or composite,"
7743.4400000000005,7749.12,"9 is composite, right, 9 should, okay, not a prime number then it can be called a composite number,"
7749.76,7755.28,"okay, and where, check if a number is even or not, okay, and, okay, and where your code is also"
7755.28,7762.08,"correct, and where your code is correct, correct, Vignesh, now you have also, okay, Vignesh,"
7762.08,7769.2,"good, good attempt Vignesh, you have done all the three questions, good try,"
7769.28,7778.72,"other people, I hope you guys practice it too, the people, I hope you guys have practiced the"
7778.72,7783.679999999999,"questions, I will explain, I will explain, I am an I will explain, guess give me a minute, I will"
7783.679999999999,7788.08,"explain, that is why I quickly completed the task and move on to this, give me a minute,"
7788.08,7800.24,"okay, try to done this first, you try to form addition operation, and the first number, I want"
7800.24,7811.6,"to endeavor to 50, second number is like 20, and the operator I want to plus, correct, good,"
7811.6,7817.6,"Vignesh, good try, nice, you are able to understand the concept like, now I am asking"
7819.04,7823.28,"okay, this is next, yeah good, good, good, good, good, good, good, good, good, good, nice,"
7824.5599999999995,7830.96,"endeavor, primer composite, okay, ever good attempt, ashish, ashish, ashish, ashish, you too,"
7830.96,7835.04,"ashish, you too, good attempt, correct, correct, correct, correct, you have put it right,"
7835.04,7841.04,"now, I am asking you to explain what prime, prime, prime, I will explain all the three"
7841.12,7845.36,"course, I will quickly explain all the three course, because we have five or minutes, I will just"
7845.36,7857.84,"explain all the three course, it was to check if number is even or not, I think it was the first"
7857.84,7863.68,"question, okay, people were not able to do it, these was the three questions that I gave it to you,"
7863.68,7869.12,"understand, I will explain all the three questions, okay, see, okay, ashish, go try,"
7869.12,7875.36,"remember you to your course are correct, see, very first question was to check if a number is,"
7875.36,7882.16,"to check if a number is prime or composite, okay, so what we did was, if it is simply check,"
7882.16,7887.5199999999995,"if a number is divisible by two, then it is prime and if it and if the number is not divisible by two,"
7887.5199999999995,7894.88,"then it is not prime, simply, so what we did was we checked the, we checked with the modulus"
7895.36,7899.84,"operator and we got the output as 0, and if we got the output as 0, then the number is even,"
7899.84,7904.72,"if not then it is not as simple as that, this was a very simple question, very simple application,"
7905.28,7911.68,"then this is, he did was using formatted string and this he used directly, both are"
7911.68,7916.400000000001,"applicable, you can use either of the methods, it is up to you which method you want to check,"
7916.400000000001,7920.96,"now the important questions, to check if a number is prime or composite,"
7921.44,7930.64,"now, here what it was, first he took the dynamic input from the user, good, good that he did not"
7930.64,7937.44,"take the input himself, he is asking the user to give the input, now he will check, now the starting"
7937.44,7942.4800000000005,"of a prime number is two, the smallest prime number is two, so if a number is less than one, not a prime"
7942.5599999999995,7952.639999999999,"number, good, good, this the first condition is correct, now else he, he entered inside the"
7953.28,7960.0,"L statement, inside the L statement, he had initiated I is equal to two, now he will again check"
7960.719999999999,7968.5599999999995,"until and unless I is then less than number, until and unless I is then less than number,"
7968.64,7976.080000000001,"I want this particular block to be executed, this is the condition, until the I is less than number,"
7976.72,7983.76,"number is what the user is inputting, my this particular block should run, what is this particular"
7983.76,7994.240000000001,"block, if number modulus I is equal to 0, that means that particular number has one more factor,"
7994.32,8000.0,"if it has more than two factors, then it is a composite number, you can write here composite"
8000.0,8006.08,"number also, that means, if it is not composite, then it is not a prime number, okay, now,"
8006.719999999999,8011.28,"that means, after this he simply came out of the loop and use the break statement and"
8012.08,8018.32,"every single time it is itery, it is incrementing by one, every time the value is getting"
8018.4,8024.24,"incremented by one, this is I is equal to I plus 1, else print prime number, if it has not more"
8024.24,8031.5199999999995,"than two factors, then by default it is a prime number, okay, let us check for, logistic for three,"
8033.92,8039.5199999999995,"prime number, correct, your code is working exactly, okay, this was exact functionality,"
8039.5199999999995,8044.24,"now create a calculator code, simply if printed statement,"
8044.5599999999995,8050.4,"calculator, then it took two input from the user, now he is asking from the user, what operation"
8050.4,8056.96,"he needs to perform, addition, subtraction, multiplication or division, you can choose between either"
8056.96,8064.719999999999,"of them, now if the if the user enters plus, then he will perform addition, else if the user"
8064.719999999999,8072.96,"enters minus, then he will perform subtraction and so on and so on, okay, good, good, and also,"
8072.96,8081.12,"also given one more condition that if the he enters 0, then it will given either also, good,"
8081.12,8088.88,"good, good, you have extra condition also, else the if you give any other operator other than these"
8088.88,8093.68,"four, then it is not getting considered that is invalid, okay, by default this will then,"
8093.68,8097.52,"I hope these questions are clear, you can go through guys for not getting this, you can go through"
8097.52,8102.88,"this code once, that is why I printed it inside my profile, you can go through these and you"
8102.88,8109.36,"will get a simple idea how to get it, okay, yeah, yeah, we need a good job, we need a good"
8109.36,8113.92,"job, we need a code is a totally correct, we need a good job, the people can only go through"
8113.92,8117.68,"these codes once and you will able to get the concepts, you will able to get the concept correct,"
8117.68,8123.92,"okay, nothing tough in this, okay guys, I hope you guys were able to understand two other concepts,"
8124.8,8130.16,"list, upper set, dictionary and functions, other people I hope you guys were able to understand,"
8133.52,8138.88,"any questions, should I share this file to you, okay, other people could leave, God the"
8138.88,8145.28,"concept, other people, I want to other people, okay, mother, maquilla, list, up, guys kindly practice,"
8145.28,8150.400000000001,"guys kindly practice list, up, set, dictionary and functions well, okay, practice well, okay,"
8151.28,8156.08,"okay, I only got four responses, unword, betwise, unword, okay, unword, betwise, I will just"
8156.08,8163.2,"simply tell it to betwise operators, we inside betwise, we simply do operation between 1 and 0,"
8163.2,8168.5599999999995,"simply, it is similar to logical operator, but let us say you have the number as four,"
8168.5599999999995,8173.76,"then what you do is you convert to decimal values, but in terms of 1 and 0, then you perform the"
8173.76,8181.04,"logic, then you perform the AND or not operator, okay, okay, Ashish, it is already 8.7, Ashish,"
8181.04,8186.96,"you can see this nested loop, it is nested only, you can use, okay, Ashish, you can write the code,"
8186.96,8194.48,"right, just write nested loop, I think someone wrote a code, okay, yeah, yeah, okay, okay, here, here,"
8195.68,8203.68,"this is nested loop, okay, Ashish, okay, okay, Ashish, Ashish, this is nested loop, see,"
8204.08,8211.36,"this is the first for loop, inside the first for loop, we have again indicated and the"
8211.36,8222.880000000001,"for loop, this is nested loop, Ashish, this, okay, let us run this, see, you can simply get a stop at"
8222.880000000001,8226.800000000001,"an a very famous question, this is a very, very famous question, you can simply get a stop at an"
8226.88,8235.279999999999,"also, okay, this is, see, inside the first loop, there is another loop you are defining, when"
8235.759999999998,8240.32,"you enter the first loop, there is another loop, and inside it, you are putting me something, okay,"
8240.32,8244.72,"this is how let us follow for, you can have, you can have nested while loop also, it is up to you,"
8244.72,8248.8,"how you want to get to function, inside for you can have while, inside while you can have,"
8248.8,8255.199999999999,"it is up to you, how you want to do, okay, I hope it is clear, quickly go, just go through it once,"
8255.2,8262.640000000001,"and you will understand the concept, for a bit wise, unvert the main concept is that,"
8262.640000000001,8269.2,"for bit wise, unvert the main concept is that, it will, let this say you have 5 and 6, you want"
8269.2,8274.240000000002,"to perform this operation, then what you will do, you will convert 5, the number 5 to decimal"
8274.240000000002,8280.800000000001,"values to bits between 1 and 0, and then you will perform that operation, let us say again,"
8280.88,8286.88,"if you get 1, 0, 1, you have 5, that means, 101, then again you have 6, it,"
8288.24,8292.0,"it will be converted into bits, then you will perform the operation, directly,"
8292.0,8297.119999999999,"multiply here, when you perform addition, that means, that means, multiplication, that is like"
8297.119999999999,8302.96,"1 into 1, it will give 1, then again you will get some bit values, again you will convert bit wise"
8302.96,8308.72,"to decimal or the real form, let us say you, you will convert the real number like 2 and 3 and 4,"
8308.88,8313.679999999998,"this is how it works, there is nothing to unvert, kind of go through it once, I hope you will be"
8313.679999999998,8318.96,"able to clear it, if guys, if there is something that is not clear to you, you can raise a ticket,"
8318.96,8325.519999999999,"that I need a 1 on 1 session, especially for that, and will be clearing out, from my side,"
8326.8,8332.08,"Python basic is nearly complete, if you guys are having any issues at any kind,"
8332.56,8337.679999999998,"in any concept of Python basic, you can raise a ticket for 1 on 1 session, and will be taking from"
8337.68,8344.64,"there, I hope it is clear guys, I am ending my screen share, and I will share the"
8344.64,8350.64,"class file with you quickly, skip me a minute, I will end my screen share, and I will share this file"
8351.359999999999,8351.92,"skip me a minute,"
8365.92,8373.359999999999,"okay, shiram, practice question, okay, okay, shiram, I want you to implement nested loops,"
8374.48,8380.08,"nested loops, okay, print test, okay, I will write in the code pattern, in the code,"
8380.8,8387.68,"print a star pattern, okay, shall I write in the file only, okay, I will write in the file only,"
8387.68,8409.039999999999,"okay, my question to is, is, print a star pattern, print a star pattern, in both ascending and"
8410.64,8423.119999999999,"descending order, okay, I have already implemented ascending, you can, you need to implement"
8423.119999999999,8428.32,"in descending order also, for the people who are learning it for the first time, you should do it"
8428.32,8433.84,"for both, okay, ascending and descending both, wait, I will just share the class file with you quickly,"
8434.8,8441.92,"a minute, yeah, I have shared the class file and I have shared the question also,"
8441.92,8448.08,"and one thing more, rah shiram, I have not implemented all the functions for list up,"
8448.08,8456.0,"so what you need to do is implement the functions for tuples also, okay, this is a basic practice"
8456.0,8461.36,"practice that you need to do, implement list, implement tuples like list only then see how"
8461.52,8467.44,"set is working then understand how dictionary is working, write few course regarding functions,"
8467.44,8472.32,"you can create a calculator use function, okay, you can create a calculator using function also,"
8472.32,8477.84,"you know that, I write in the chart section this, calculator using functions, you can create this"
8477.84,8483.76,"a very good question, you can create calculator using function, I have written the chart section,"
8484.56,8494.48,"create a calculator using functions, okay, guys, this is it from my side, this was your batch that"
8494.48,8500.32,"was allotted to me regarding Python basics, and I hope that I was able to teach you something and"
8500.32,8504.72,"you were able to learn something from me, okay, I don't know if you will meeting back again,"
8504.72,8510.48,"if I will get your batch again, I will take it, but if I will not, no issues, you can connect"
8510.56,8514.24,"with me in one of my sessions, if you want a particular one of my sessions with me, you can"
8514.24,8520.8,"raise a ticket from for my name, I will take it from there, or if some other trainable be taking it,"
8520.8,8526.96,"you will be understanding the concept, no issues, okay, I hope it is everything is clear to you guys,"
8526.96,8535.199999999999,"okay, okay guys, I hope you learn something, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, cool,"
8535.28,8541.6,"that is the main thing, see, concepts is in your mind, but the most important thing is practice,"
8541.6,8547.52,"because see that code is not wrong, that practice makes a man perfect, man or woman perfect,"
8547.52,8552.240000000002,"you can take anything, both are okay, see with practice only you will be getting the concept,"
8552.240000000002,8557.28,"even if you have the concept in your mind, without concept they will fade away, okay, so get practice"
8558.0,8564.08,"to some number of questions, guys, understand you have so many AI tools, just write in the chat,"
8564.08,8571.28,"the pt or any AI tool that give me questions on list, give me basic to advanced question on list"
8571.28,8577.2,"sets, the dictionary, then function, give me basic to advanced question on functions,"
8577.2,8583.36,"and then it will give you to not see the codes, see the questions, and on the basis of their"
8583.36,8587.76,"question frame, just think for one or two minutes, this is called critical thinking, think for one or"
8587.76,8593.2,"two minutes, then see the approach that you are going to follow, and follow that particular approach,"
8594.08,8598.480000000001,"and you will be, I am sure that you will excel the question, you will be able to do that question"
8598.480000000001,8605.2,"in the limited time only, okay, well, all you need is practice, do more practice, and if you guys"
8605.2,8609.52,"are having any confusion in that practice, and connect with us in the one-on-one session, I will"
8609.52,8615.04,"solve your doubts, I will show all the best in this learning, other people, I hope you guys were"
8615.04,8625.28,"able to learn something, okay, okay guys, thank you so much, other people, Jalpa, Vignesh,"
8625.28,8629.84,"I hope you will be meeting again, I hope you will be meeting again, if not, you can connect with"
8629.84,8634.880000000001,"me in one-on-one session, thank you so much guys, thank you so much, thank you everyone, thank you,"
8634.880000000001,8639.2,"thank you everyone, we had a great learning session, right, it was very interactive, and I loved"
8639.28,8644.880000000001,"interacting with you guys, okay, thank you so much, you can leave the meeting guys, you can leave the"
8644.880000000001,8649.68,"meeting now, I will share the Kaleha file once again, if you are not accessed, other people you can"
8649.68,8652.880000000001,"leave the meeting now, I am sharing the Kaleha file once again, thank you so much everyone,"
8654.08,8660.960000000001,"it was very nice, I had a wonderful session with you guys, okay, learned a lot of things,"
8661.76,8667.68,"again with you guys, it is all a part of learning for us, for you, for everyone, okay,"
8667.76,8672.720000000001,"a wish of great learning journey, journey, sorry, okay, thank you so much, thank you so much guys,"
8672.720000000001,8683.12,"okay, you can leave the meeting, I am ending the meeting from my side, okay, thank you so much,"
8685.2,8689.36,"okay, I am ending the meeting, I am ending the meeting guys, okay, thank you so much,"
